fournisseur;etcoda;ean;produit;nb mois stock;stock;cde en cours;moy. ventes;vente mois;M -1;M -2;M -3;M -4;M -5;M -6
PLANETPHARMA DISTRI UE HORS FR;LGA;8031804;MULTIVIT KIDS BIOFAR CPR EFFV T/20;6,93;26;0;3.0;1;3;8;4;6;1;3
PLANETPHARMA DISTRI UE HORS FR;PIK;8031804;MULTIVIT KIDS BIOFAR CPR EFFV T/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8043150;POTA+MAG BIOFAR CPR EFFV T/20;2,19;61;0;27.0;27;39;23;22;30;40;32
PLANETPHARMA DISTRI UE HORS FR;DKR;8043150;POTA+MAG BIOFAR CPR EFFV T/20;0,00;0;48;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8043150;POTA+MAG BIOFAR CPR EFFV T/20;2,08;17;0;8.0;5;5;8;3;18;9;5
PLANETPHARMA DISTRI UE HORS FR;LGA;8043150;POTA+MAG BIOFAR CPR EFFV T/20;4,31;23;0;5.0;2;5;2;5;1;10;6
PLANETPHARMA DISTRI UE HORS FR;PIK;8043150;POTA+MAG BIOFAR CPR EFFV T/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8031810;VIT ACE SE ZN BIOFAR CPR EFF20;5,31;3323;0;626.0;367;912;184;-4;1991;1785;411
PLANETPHARMA DISTRI UE HORS FR;DKR;8031810;VIT ACE SE ZN BIOFAR CPR EFF20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8031810;VIT ACE SE ZN BIOFAR CPR EFF20;2,31;211;0;91.0;66;191;108;0;193;252;97
PLANETPHARMA DISTRI UE HORS FR;LGA;8031810;VIT ACE SE ZN BIOFAR CPR EFF20;0,71;37;0;51.0;36;132;52;0;93;177;42
PLANETPHARMA DISTRI UE HORS FR;PIK;8031810;VIT ACE SE ZN BIOFAR CPR EFF20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8031767;VIT C ACEROLA BIOFAR 500MG CPR EFFV T/20;0,78;76;0;97.0;102;128;104;41;158;117;83
PLANETPHARMA DISTRI UE HORS FR;DKR;8031767;VIT C ACEROLA BIOFAR 500MG CPR EFFV T/20;4320,00;0;360;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8031767;VIT C ACEROLA BIOFAR 500MG CPR EFFV T/20;1,53;92;0;60.0;30;112;17;61;96;104;30
PLANETPHARMA DISTRI UE HORS FR;LGA;8031767;VIT C ACEROLA BIOFAR 500MG CPR EFFV T/20;2,84;95;0;33.0;25;31;37;44;66;40;28
PLANETPHARMA DISTRI UE HORS FR;PIK;8031767;VIT C ACEROLA BIOFAR 500MG CPR EFFV T/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8043196;VIT C1000 BIOFAR CPR EFFV T/20;1,30;1737;0;1331.0;524;1248;2624;1154;739;1911;1468
PLANETPHARMA DISTRI UE HORS FR;DKR;8043196;VIT C1000 BIOFAR CPR EFFV T/20;30168,00;0;10056;0.0;0;0;0;0;0;0;1
PLANETPHARMA DISTRI UE HORS FR;KLK;8043196;VIT C1000 BIOFAR CPR EFFV T/20;1,30;903;0;697.0;292;551;1264;932;538;917;624
PLANETPHARMA DISTRI UE HORS FR;LGA;8043196;VIT C1000 BIOFAR CPR EFFV T/20;1,71;498;0;291.0;56;231;622;443;152;396;250
PLANETPHARMA DISTRI UE HORS FR;PIK;8043196;VIT C1000 BIOFAR CPR EFFV T/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8043204;ZINC VIT C BIOFAR CPR EFFV T/20;0,44;98;0;223.0;158;289;383;161;204;199;209
PLANETPHARMA DISTRI UE HORS FR;DKR;8043204;ZINC VIT C BIOFAR CPR EFFV T/20;11520,00;0;960;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8043204;ZINC VIT C BIOFAR CPR EFFV T/20;0,91;36;0;39.0;16;48;51;27;38;53;27
PLANETPHARMA DISTRI UE HORS FR;LGA;8043204;ZINC VIT C BIOFAR CPR EFFV T/20;1,34;44;0;32.0;10;28;65;26;15;20;55
PLANETPHARMA DISTRI UE HORS FR;PIK;8043204;ZINC VIT C BIOFAR CPR EFFV T/20;0,00;0;0;0.0;0;0;0;0;0;0;0
