fournisseur;etcoda;ean;produit;nb mois stock;stock;cde en cours;moy. ventes;vente mois;M -1;M -2;M -3;M -4;M -5;M -6
PLANETPHARMA DISTRI UE HORS FR;BNK;3000000153253;BIBLOC 10MG CPR PELL B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;3000000153215;BIBLOC 5MG CPR PELL B/30;7,77;6077;0;782.0;527;740;507;629;613;382;1618
PLANETPHARMA DISTRI UE HORS FR;BNK;3000000153215;BIBLOC 5MG CPR PELL B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BKO;3990000010581;BINOCLAR 250MG CPR B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BNK;3990000010581;BINOCLAR 250MG CPR B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BKO;3990000010598;BINOCLAR 500MG CPR B/14;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BNK;3990000010598;BINOCLAR 500MG CPR B/14;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;2265518;BINOZYT 200MG/5ML SUSP BUV F/15ML;13,81;0;1120;81.0;30;187;125;103;64;37;36
PLANETPHARMA DISTRI UE HORS FR;BNK;2265518;BINOZYT 200MG/5ML SUSP BUV F/15ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;2265524;BINOZYT 250MG GEL B/6;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BNK;2265524;BINOZYT 250MG GEL B/6;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;2270011;BINOZYT 500MG CPR B/3;7,22;581;0;80.0;133;192;123;119;0;337;95
PLANETPHARMA DISTRI UE HORS FR;BNK;2270011;BINOZYT 500MG CPR B/3;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;2025323;BIODROXIL 1000MG CPR B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BNK;2025323;BIODROXIL 1000MG CPR B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;2025317;BIODROXIL 500MG GEL B/12;6,82;359;100;67.0;37;47;42;63;49;61;55
PLANETPHARMA DISTRI UE HORS FR;BNK;2025317;BIODROXIL 500MG GEL B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;4013459;BIODROXIL SUSP 125MG/5ML F60ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BNK;4013459;BIODROXIL SUSP 125MG/5ML F60ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;2025300;BIODROXIL SUSP 250MG/5ML F60ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BNK;2025300;BIODROXIL SUSP 250MG/5ML F60ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;4013465;BIODROXIL SUSP 500MG/5ML F60ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BNK;4013465;BIODROXIL SUSP 500MG/5ML F60ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BKO;3000000278789;CARDOGREL 75MG CPR B/28;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BNK;3000000278789;CARDOGREL 75MG CPR B/28;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;7612797290163;COARTEM 20/120MG CPR DISP B/12 I08;7,91;6644;19680;3328.0;1377;4974;6442;3508;4144;3428;1856
PLANETPHARMA DISTRI UE HORS FR;BNK;7612797290163;COARTEM 20/120MG CPR DISP B/12 I08;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;7612797290156;COARTEM 20/120MG CPR DISP B/6 I08;7,98;8198;15840;3010.0;1325;4005;6920;3228;3867;3201;1994
PLANETPHARMA DISTRI UE HORS FR;BNK;7612797290156;COARTEM 20/120MG CPR DISP B/6 I08;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;7612797290262;COARTEM 80/480MG CPR B/6;5,32;0;73440;13805.0;8228;24596;19829;30970;12428;12762;6450
PLANETPHARMA DISTRI UE HORS FR;BNK;7612797290262;COARTEM 80/480MG CPR B/6;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;3990000010604;COLESTOP 20MG CPR B/30;0,00;0;0;1.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BNK;3990000010604;COLESTOP 20MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;3000000326534;CURAM 100/12,5MG/ML ENF PDR SUSP BUV60ML;7,19;13562;9040;3143.0;1326;4299;2587;1851;2398;5087;4283
PLANETPHARMA DISTRI UE HORS FR;BNK;3000000326534;CURAM 100/12,5MG/ML ENF PDR SUSP BUV60ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;3000000326497;CURAM 100/12,5MG/ML NN PDR SUSP BUV/30ML;9,45;3865;14160;1908.0;1237;3368;2053;1702;2001;1939;2289
PLANETPHARMA DISTRI UE HORS FR;BNK;3000000326497;CURAM 100/12,5MG/ML NN PDR SUSP BUV/30ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;8031187;CURAM 1000MG CPR B/10;8,96;5853;22669;3184.0;1883;6518;3247;3624;3011;3114;2877
PLANETPHARMA DISTRI UE HORS FR;BNK;8031187;CURAM 1000MG CPR B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;8073027;CURAM 1000MG/125MG SACH B/12;2,81;3923;0;1396.0;801;1950;1850;1321;1301;1476;1204
PLANETPHARMA DISTRI UE HORS FR;BNK;8073027;CURAM 1000MG/125MG SACH B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BKO;2262000;CURAM 125MG SIROP FL/60ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BNK;2262000;CURAM 125MG SIROP FL/60ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;8091634;CURAM 1G/200MG AMP INJ IV B/1;7,00;1437;22260;3385.0;1888;7427;4964;3791;3069;3007;2749
PLANETPHARMA DISTRI UE HORS FR;BNK;8091634;CURAM 1G/200MG AMP INJ IV B/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BKO;2035706;CURAM 250MG SIROP FL/60ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BNK;2035706;CURAM 250MG SIROP FL/60ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BKO;2035698;CURAM 500MG COMP ENROBE B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BNK;2035698;CURAM 500MG COMP ENROBE B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;8091605;CURAM 500MG/100MG AMP INJ IV B/1;11,16;16029;0;1436.0;1191;0;-1;6;0;2490;1953
PLANETPHARMA DISTRI UE HORS FR;BNK;8091605;CURAM 500MG/100MG AMP INJ IV B/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;3000000416259;CURAM 500MG/62,5MG CPR ENR B/16;5,96;0;3125;524.0;623;732;579;576;624;378;451
PLANETPHARMA DISTRI UE HORS FR;BNK;3000000416259;CURAM 500MG/62,5MG CPR ENR B/16;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;3000000594773;DESLATYNE 5MG CPR B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BNK;3000000594773;DESLATYNE 5MG CPR B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BKO;3990000010833;DIAGLIM 1MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BNK;3990000010833;DIAGLIM 1MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BKO;3990000010628;DIAGLIM 2MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BNK;3990000010628;DIAGLIM 2MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BKO;3990000010635;DIAGLIM 3MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BNK;3990000010635;DIAGLIM 3MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BKO;3990000010659;DIAGLIM 4MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BNK;3990000010659;DIAGLIM 4MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BKO;3990000010666;DIAMIN 1G CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BNK;3990000010666;DIAMIN 1G CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BKO;3990000010680;DICLAC 100MG SUPPO B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BNK;3990000010680;DICLAC 100MG SUPPO B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX / NOVARTIS;BKO;8001803;DICLAC 50MG CPR GASTRORES B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX / NOVARTIS;BNK;8001803;DICLAC 50MG CPR GASTRORES B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX / NOVARTIS;BKO;8001660;DICLAC 75MG/3ML SOL INJ B/5;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX / NOVARTIS;BNK;8001660;DICLAC 75MG/3ML SOL INJ B/5;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BKO;3000000175040;DICLOFENAC LM 75MG CPR B/100;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BNK;3000000175040;DICLOFENAC LM 75MG CPR B/100;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX / NOVARTIS;BKO;8077686;DOLORA 100 100MG/2ML SOL INJ B/5;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX / NOVARTIS;BNK;8077686;DOLORA 100 100MG/2ML SOL INJ B/5;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BKO;8077611;DOLORA 100ID 100MG LM CPR B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BNK;8077611;DOLORA 100ID 100MG LM CPR B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX / NOVARTIS;BKO;8023271;DOZALGIC 500MG +300MG SACH B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX / NOVARTIS;BNK;8023271;DOZALGIC 500MG +300MG SACH B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BKO;3000000357347;ESOMEP 20MG CPR GASTRO RESIST B/56;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BNK;3000000357347;ESOMEP 20MG CPR GASTRO RESIST B/56;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BKO;3000000357309;ESOMEP 40MG CPR GASTRO RESIST B/14;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BNK;3000000357309;ESOMEP 40MG CPR GASTRO RESIST B/14;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;2016206;EXODERIL CR T/15G;9,66;375;1008;143.0;366;248;183;123;158;114;130
PLANETPHARMA DISTRI UE HORS FR;BNK;2016206;EXODERIL CR T/15G;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;2018352;EXODERIL SOLUTION F/10ML;19,26;710;1152;96.0;65;311;146;144;260;80;77
PLANETPHARMA DISTRI UE HORS FR;BNK;2018352;EXODERIL SOLUTION F/10ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;3990000010710;FLUCESS 150MG CPR B/1;5,79;1325;0;228.0;86;478;246;250;543;198;189
PLANETPHARMA DISTRI UE HORS FR;BNK;3990000010710;FLUCESS 150MG CPR B/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;3990000010727;FLUCESS 50MG CPR B/7;6,27;46;0;7.0;4;8;8;4;17;2;13
PLANETPHARMA DISTRI UE HORS FR;BNK;3990000010727;FLUCESS 50MG CPR B/7;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX / NOVARTIS;BKO;3000000040171;GASCALM 100MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX / NOVARTIS;BNK;3000000040171;GASCALM 100MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BKO;8077574;IBUPAIN 800MG CPR RETARD B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BNK;8077574;IBUPAIN 800MG CPR RETARD B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;8021622;KETONAL 100MG CPR B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BNK;8021622;KETONAL 100MG CPR B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;8021792;KETONAL 100MG SOL INJ B/5;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BNK;8021792;KETONAL 100MG SOL INJ B/5;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;8021823;KETONAL 100MG SUPPO B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BNK;8021823;KETONAL 100MG SUPPO B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BKO;8021757;KETONAL DUO 150MG CPR B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BNK;8021757;KETONAL DUO 150MG CPR B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;8071761;KETONAL GEL 2,5% T50G;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BNK;8071761;KETONAL GEL 2,5% T50G;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;3000000194232;LINEX ENF PDRE SUSP BUV SACH B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BNK;3000000194232;LINEX ENF PDRE SUSP BUV SACH B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;3000000115190;LINEX GEL B/16;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BNK;3000000115190;LINEX GEL B/16;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BKO;3000000181119;LORATADINE 10MG CPR B/100;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BNK;3000000181119;LORATADINE 10MG CPR B/100;0,00;0;0;0.0;0;0;0;0;0;0;0
TRIDEM PHARMA;BKO;3311077;LOXEN 10MG SOL INJ AMP/10ML B/5;0,71;153;0;215.0;147;382;247;364;215;192;172
TRIDEM PHARMA;BNK;3311077;LOXEN 10MG SOL INJ AMP/10ML B/5;0,00;0;0;0.0;0;0;0;0;0;0;0
TRIDEM PHARMA;BKO;3278173;LOXEN 20MG CPR B/30;6,39;176;140;49.0;37;59;62;50;47;68;44
TRIDEM PHARMA;BNK;3278173;LOXEN 20MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TRIDEM PHARMA;BKO;3400932955107;LOXEN LP 50MG GEL B/60;4,95;361;0;73.0;35;75;86;88;78;57;87
TRIDEM PHARMA;BNK;3400932955107;LOXEN LP 50MG GEL B/60;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;2299026;OSPAMOX 1000MG CPR DISP B/12;0,00;0;600;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BNK;2299026;OSPAMOX 1000MG CPR DISP B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;2011203;OSPAMOX 1000MG CPR PELL B/12;4,55;1952;0;428.0;388;610;695;445;573;370;447
PLANETPHARMA DISTRI UE HORS FR;BNK;2011203;OSPAMOX 1000MG CPR PELL B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX / NOVARTIS;BKO;2009175;OSPAMOX 125MG/5ML GR F/60ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX / NOVARTIS;BNK;2009175;OSPAMOX 125MG/5ML GR F/60ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;2009181;OSPAMOX 250MG/5ML GR F/60ML;9,04;1191;1260;271.0;183;396;290;268;298;344;249
PLANETPHARMA DISTRI UE HORS FR;BNK;2009181;OSPAMOX 250MG/5ML GR F/60ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;2299032;OSPAMOX 500MG CPR DISP B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BNK;2299032;OSPAMOX 500MG CPR DISP B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;2009152;OSPAMOX 500MG CPR PELL B/12;9,04;88;1080;129.0;151;226;183;134;131;133;95
PLANETPHARMA DISTRI UE HORS FR;BNK;2009152;OSPAMOX 500MG CPR PELL B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;3132162;OSPEN 1MUI CPR BT 12;7,59;31242;0;4114.0;1592;3914;3738;2724;7992;9670;3720
PLANETPHARMA DISTRI UE HORS FR;BNK;3132162;OSPEN 1MUI CPR BT 12;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BKO;3000000310021;OXICEB 100MG GEL B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BNK;3000000310021;OXICEB 100MG GEL B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BKO;3000000310069;OXICEB 200MG GEL B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BNK;3000000310069;OXICEB 200MG GEL B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BKO;3990000012424;PANOPRIST 4MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BNK;3990000012424;PANOPRIST 4MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BKO;3990000012431;PANOPRIST 8MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BNK;3990000012431;PANOPRIST 8MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BKO;3990000012448;PANOPRIST PLUS 2MG/0,625MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BNK;3990000012448;PANOPRIST PLUS 2MG/0,625MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BKO;3990000012455;PANOPRIST PLUS 4MG/1,25MG CPR PELL B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BNK;3990000012455;PANOPRIST PLUS 4MG/1,25MG CPR PELL B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;8077485;PNEUMOXOL 15MG/5ML SOL BUV F/100ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BNK;8077485;PNEUMOXOL 15MG/5ML SOL BUV F/100ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;8077539;PNEUMOXOL 30MG/5ML SOL BUV F/100ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BNK;8077539;PNEUMOXOL 30MG/5ML SOL BUV F/100ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;2038260;PROBITOR 20MG GEL B/14;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BNK;2038260;PROBITOR 20MG GEL B/14;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BKO;3990000010758;RAMIZID 10MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BNK;3990000010758;RAMIZID 10MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BKO;3990000010741;RAMIZID 5MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BNK;3990000010741;RAMIZID 5MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BKO;3990000010765;RAMIZID HCT 2,5MG/12,5MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BNK;3990000010765;RAMIZID HCT 2,5MG/12,5MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BKO;3990000010772;RAMIZID HCT 5MG/25MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BNK;3990000010772;RAMIZID HCT 5MG/25MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BKO;2009376;RETARPEN 1,2M INJ SERINGUE BT1;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BNK;2009376;RETARPEN 1,2M INJ SERINGUE BT1;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BKO;2022655;RETARPEN 2,4M INJ SERINGUE BT1;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BNK;2022655;RETARPEN 2,4M INJ SERINGUE BT1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;3000000194195;ROBESTAR 10MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BNK;3000000194195;ROBESTAR 10MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;3000000343838;ROBESTAR 5MG CPR PELL B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BNK;3000000343838;ROBESTAR 5MG CPR PELL B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX / NOVARTIS;BKO;8023331;SECEF 100MG/5ML GR/SUSP ORAL  F/60ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX / NOVARTIS;BNK;8023331;SECEF 100MG/5ML GR/SUSP ORAL  F/60ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX / NOVARTIS;BKO;8023302;SECEF 200MG CPR B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX / NOVARTIS;BNK;8023302;SECEF 200MG CPR B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BKO;3990000010789;SERVIFLOX 250MG CPR B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BNK;3990000010789;SERVIFLOX 250MG CPR B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BKO;3990000010796;SERVIFLOX 500MG CPR B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
