fournisseur;etcoda;ean;produit;nb mois stock;stock;cde en cours;moy. ventes;vente mois;M -1;M -2;M -3;M -4;M -5;M -6
PLANETPHARMA EXPORT COTE D'IVO;ABJ;8054194;AMOXICILLINE UBI 125MG PDRE SUSP F/60ML;0,00;17318;50096;0.0;0;0;0;0;0;0;0
PLANETPHARMA EXPORT COTE D'IVO;BKE;8054194;AMOXICILLINE UBI 125MG PDRE SUSP F/60ML;0,59;3630;0;6171.0;3104;7906;5244;6236;10460;4702;4964
PLANETPHARMA EXPORT COTE D'IVO;DAL;8054194;AMOXICILLINE UBI 125MG PDRE SUSP F/60ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA EXPORT COTE D'IVO;GNA;8054194;AMOXICILLINE UBI 125MG PDRE SUSP F/60ML;0,00;0;0;8860.0;5567;11459;7449;6002;15212;5069;9977
PLANETPHARMA EXPORT COTE D'IVO;MAN;8054194;AMOXICILLINE UBI 125MG PDRE SUSP F/60ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA EXPORT COTE D'IVO;VRI;8054194;AMOXICILLINE UBI 125MG PDRE SUSP F/60ML;1,80;191;0;106.0;25;210;77;345;157;57;71
PLANETPHARMA EXPORT COTE D'IVO;YOP;8054194;AMOXICILLINE UBI 125MG PDRE SUSP F/60ML;0,00;0;0;5751.0;3918;6502;5670;5262;7920;1701;8806
PLANETPHARMA EXPORT COTE D'IVO;ABJ;8054231;AMOXICILLINE UBI 250MG PDRE SUSP F/60ML;405000,00;33750;0;0.0;0;1;0;0;0;0;0
PLANETPHARMA EXPORT COTE D'IVO;BKE;8054231;AMOXICILLINE UBI 250MG PDRE SUSP F/60ML;0,00;2;0;7249.0;3337;9082;6731;6971;14523;1598;4832
PLANETPHARMA EXPORT COTE D'IVO;DAL;8054231;AMOXICILLINE UBI 250MG PDRE SUSP F/60ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA EXPORT COTE D'IVO;GNA;8054231;AMOXICILLINE UBI 250MG PDRE SUSP F/60ML;0,00;0;0;9217.0;5453;12541;8660;6302;15596;2562;8612
PLANETPHARMA EXPORT COTE D'IVO;MAN;8054231;AMOXICILLINE UBI 250MG PDRE SUSP F/60ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA EXPORT COTE D'IVO;VRI;8054231;AMOXICILLINE UBI 250MG PDRE SUSP F/60ML;1,16;110;0;95.0;41;114;81;246;143;66;49
PLANETPHARMA EXPORT COTE D'IVO;YOP;8054231;AMOXICILLINE UBI 250MG PDRE SUSP F/60ML;-0,00;-4;0;6513.0;4423;8688;6860;6458;9252;1958;5727
PLANETPHARMA EXPORT COTE D'IVO;ABJ;8054024;AMOXICILLINE UBI 500MG GEL 10 BL 12;0,00;20000;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA EXPORT COTE D'IVO;BKE;8054024;AMOXICILLINE UBI 500MG GEL 10 BL 12;0,66;2863;0;4338.0;2354;5817;3620;3637;6015;3350;4119
PLANETPHARMA EXPORT COTE D'IVO;DAL;8054024;AMOXICILLINE UBI 500MG GEL 10 BL 12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA EXPORT COTE D'IVO;GNA;8054024;AMOXICILLINE UBI 500MG GEL 10 BL 12;0,74;3391;0;4598.0;2578;6142;3785;4586;5450;3657;4430
PLANETPHARMA EXPORT COTE D'IVO;MAN;8054024;AMOXICILLINE UBI 500MG GEL 10 BL 12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA EXPORT COTE D'IVO;VRI;8054024;AMOXICILLINE UBI 500MG GEL 10 BL 12;9,50;674;0;70.0;33;54;32;216;92;59;62
PLANETPHARMA EXPORT COTE D'IVO;YOP;8054024;AMOXICILLINE UBI 500MG GEL 10 BL 12;1,07;4688;0;4380.0;2251;4360;3944;5146;5663;4037;4194
PLANETPHARMA DISTRI UE HORS FR;ABJ;8054461;AMPICILLINE UBI 1G PDRE SOL INJ 7ML B/50;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;8054461;AMPICILLINE UBI 1G PDRE SOL INJ 7ML B/50;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DAL;8054461;AMPICILLINE UBI 1G PDRE SOL INJ 7ML B/50;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;8054461;AMPICILLINE UBI 1G PDRE SOL INJ 7ML B/50;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;MAN;8054461;AMPICILLINE UBI 1G PDRE SOL INJ 7ML B/50;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;8054461;AMPICILLINE UBI 1G PDRE SOL INJ 7ML B/50;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YOP;8054461;AMPICILLINE UBI 1G PDRE SOL INJ 7ML B/50;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;ABJ;8015923;AMPICILLINE UBI 1G PDRE SOL INJ B/1;0,00;2000;58000;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;8015923;AMPICILLINE UBI 1G PDRE SOL INJ B/1;2,45;5964;0;2430.0;1618;2350;2004;2530;3553;2189;2198
PLANETPHARMA DISTRI UE HORS FR;DAL;8015923;AMPICILLINE UBI 1G PDRE SOL INJ B/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;8015923;AMPICILLINE UBI 1G PDRE SOL INJ B/1;1,78;9317;0;5226.0;3005;8199;4452;3981;6342;4142;5356
PLANETPHARMA DISTRI UE HORS FR;MAN;8015923;AMPICILLINE UBI 1G PDRE SOL INJ B/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;8015923;AMPICILLINE UBI 1G PDRE SOL INJ B/1;69,41;214;0;3.0;0;0;0;6;4;2;0
PLANETPHARMA DISTRI UE HORS FR;YOP;8015923;AMPICILLINE UBI 1G PDRE SOL INJ B/1;2,42;2627;0;1085.0;297;1215;440;1403;1056;239;2578
PLANETPHARMA DISTRI UE HORS FR;ABJ;8099469;ARTEMETHER UBI 20MG AMP INJ B/10;0,00;0;1080;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;8099469;ARTEMETHER UBI 20MG AMP INJ B/10;0,66;32;0;48.0;68;71;47;50;49;64;34
PLANETPHARMA DISTRI UE HORS FR;DAL;8099469;ARTEMETHER UBI 20MG AMP INJ B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;8099469;ARTEMETHER UBI 20MG AMP INJ B/10;3,24;247;0;76.0;42;93;75;58;83;105;105
PLANETPHARMA DISTRI UE HORS FR;MAN;8099469;ARTEMETHER UBI 20MG AMP INJ B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;8099469;ARTEMETHER UBI 20MG AMP INJ B/10;26,63;182;0;6.0;1;23;4;6;26;-1;7
PLANETPHARMA DISTRI UE HORS FR;YOP;8099469;ARTEMETHER UBI 20MG AMP INJ B/10;1,25;268;0;213.0;117;241;131;192;327;270;202
PLANETPHARMA DISTRI UE HORS FR;ABJ;8099475;ARTEMETHER UBI 40MG IM AMP INJ B/10;0,00;0;1440;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;8099475;ARTEMETHER UBI 40MG IM AMP INJ B/10;0,55;40;0;72.0;55;109;92;108;70;83;59
PLANETPHARMA DISTRI UE HORS FR;DAL;8099475;ARTEMETHER UBI 40MG IM AMP INJ B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;8099475;ARTEMETHER UBI 40MG IM AMP INJ B/10;1,37;210;0;153.0;108;228;129;154;158;179;188
PLANETPHARMA DISTRI UE HORS FR;MAN;8099475;ARTEMETHER UBI 40MG IM AMP INJ B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;8099475;ARTEMETHER UBI 40MG IM AMP INJ B/10;3,77;43;0;11.0;0;26;3;1;21;4;32
PLANETPHARMA DISTRI UE HORS FR;YOP;8099475;ARTEMETHER UBI 40MG IM AMP INJ B/10;0,67;153;0;227.0;188;329;153;282;260;250;166
PLANETPHARMA EXPORT COTE D'IVO;ABJ;8099452;ARTEMETHER UBI 80MG AMP INJ B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA EXPORT COTE D'IVO;BKE;8099452;ARTEMETHER UBI 80MG AMP INJ B/10;2,79;928;0;333.0;227;544;296;474;569;355;258
PLANETPHARMA EXPORT COTE D'IVO;DAL;8099452;ARTEMETHER UBI 80MG AMP INJ B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA EXPORT COTE D'IVO;GNA;8099452;ARTEMETHER UBI 80MG AMP INJ B/10;2,40;1197;0;499.0;221;695;408;543;801;441;713
PLANETPHARMA EXPORT COTE D'IVO;MAN;8099452;ARTEMETHER UBI 80MG AMP INJ B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA EXPORT COTE D'IVO;VRI;8099452;ARTEMETHER UBI 80MG AMP INJ B/10;2,61;81;0;31.0;13;30;29;11;73;7;53
PLANETPHARMA EXPORT COTE D'IVO;YOP;8099452;ARTEMETHER UBI 80MG AMP INJ B/10;2,63;2187;0;830.0;448;841;486;746;2041;1031;1345
PLANETPHARMA DISTRI UE HORS FR;ABJ;3664666000551;BANDE ADHESIV ELAST UBIPLAST 10CMX2,5M/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;3664666000551;BANDE ADHESIV ELAST UBIPLAST 10CMX2,5M/1;0,00;0;0;4.0;0;9;3;7;2;17;3
PLANETPHARMA DISTRI UE HORS FR;DAL;3664666000551;BANDE ADHESIV ELAST UBIPLAST 10CMX2,5M/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;3664666000551;BANDE ADHESIV ELAST UBIPLAST 10CMX2,5M/1;0,00;0;0;10.0;1;12;0;4;15;10;13
PLANETPHARMA DISTRI UE HORS FR;MAN;3664666000551;BANDE ADHESIV ELAST UBIPLAST 10CMX2,5M/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;3664666000551;BANDE ADHESIV ELAST UBIPLAST 10CMX2,5M/1;0,00;0;0;0.0;0;0;0;4;1;2;0
PLANETPHARMA DISTRI UE HORS FR;YOP;3664666000551;BANDE ADHESIV ELAST UBIPLAST 10CMX2,5M/1;0,00;0;0;14.0;12;14;-4;28;18;8;15
PLANETPHARMA DISTRI UE HORS FR;ABJ;3664666000544;BANDE ADHESIVE ELAST UBIPLAST 6CMX2,5M/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;3664666000544;BANDE ADHESIVE ELAST UBIPLAST 6CMX2,5M/1;0,00;0;0;5.0;0;4;4;24;13;2;0
PLANETPHARMA DISTRI UE HORS FR;DAL;3664666000544;BANDE ADHESIVE ELAST UBIPLAST 6CMX2,5M/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;3664666000544;BANDE ADHESIVE ELAST UBIPLAST 6CMX2,5M/1;0,00;0;0;4.0;0;3;6;4;2;0;6
PLANETPHARMA DISTRI UE HORS FR;MAN;3664666000544;BANDE ADHESIVE ELAST UBIPLAST 6CMX2,5M/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;3664666000544;BANDE ADHESIVE ELAST UBIPLAST 6CMX2,5M/1;6,86;24;0;3.0;0;40;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YOP;3664666000544;BANDE ADHESIVE ELAST UBIPLAST 6CMX2,5M/1;1,54;32;0;20.0;29;40;20;19;39;12;18
PLANETPHARMA DISTRI UE HORS FR;ABJ;3664666000537;BANDE ADHESIVE ELAST UBIPLAST 8CMX2,5M/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;3664666000537;BANDE ADHESIVE ELAST UBIPLAST 8CMX2,5M/1;0,00;0;0;4.0;2;14;6;7;2;5;11
PLANETPHARMA DISTRI UE HORS FR;DAL;3664666000537;BANDE ADHESIVE ELAST UBIPLAST 8CMX2,5M/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;3664666000537;BANDE ADHESIVE ELAST UBIPLAST 8CMX2,5M/1;1,50;15;0;10.0;0;9;5;16;17;11;9
PLANETPHARMA DISTRI UE HORS FR;MAN;3664666000537;BANDE ADHESIVE ELAST UBIPLAST 8CMX2,5M/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;3664666000537;BANDE ADHESIVE ELAST UBIPLAST 8CMX2,5M/1;6,00;4;0;0.0;0;0;0;0;5;0;1
PLANETPHARMA DISTRI UE HORS FR;YOP;3664666000537;BANDE ADHESIVE ELAST UBIPLAST 8CMX2,5M/1;2,10;41;0;19.0;26;18;18;16;23;11;17
PLANETPHARMA DISTRI UE HORS FR;ABJ;2265470;BANDE CREP LABELL CELLO 4MX10;0,00;0;30000;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;2265470;BANDE CREP LABELL CELLO 4MX10;2,63;7641;0;2910.0;1830;4295;2409;2680;4510;3320;2578
PLANETPHARMA DISTRI UE HORS FR;DAL;2265470;BANDE CREP LABELL CELLO 4MX10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;2265470;BANDE CREP LABELL CELLO 4MX10;2,39;7285;0;3054.0;1840;4155;2470;2930;3895;3305;3218
PLANETPHARMA DISTRI UE HORS FR;MAN;2265470;BANDE CREP LABELL CELLO 4MX10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;2265470;BANDE CREP LABELL CELLO 4MX10;6,31;684;0;108.0;50;120;109;170;80;110;60
PLANETPHARMA DISTRI UE HORS FR;YOP;2265470;BANDE CREP LABELL CELLO 4MX10;3,81;15463;0;4057.0;2258;4520;4549;5438;4421;3414;5406
PLANETPHARMA DISTRI UE HORS FR;ABJ;8204759;BANDE CREP LABELL CELLO 4MX15;0,00;0;15000;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;8204759;BANDE CREP LABELL CELLO 4MX15;3,53;5301;0;1502.0;1110;1910;1674;1790;2100;1650;1770
PLANETPHARMA DISTRI UE HORS FR;DAL;8204759;BANDE CREP LABELL CELLO 4MX15;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;8204759;BANDE CREP LABELL CELLO 4MX15;3,16;4103;0;1299.0;993;1541;1130;1320;1410;1211;1706
PLANETPHARMA DISTRI UE HORS FR;MAN;8204759;BANDE CREP LABELL CELLO 4MX15;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;8204759;BANDE CREP LABELL CELLO 4MX15;8,17;492;0;60.0;30;100;70;60;90;60;20
PLANETPHARMA DISTRI UE HORS FR;YOP;8204759;BANDE CREP LABELL CELLO 4MX15;3,85;12101;0;3143.0;1770;4294;2656;4992;4040;2958;4345
PLANETPHARMA DISTRI UE HORS FR;ABJ;8204831;BANDE CREP LABELL ETUI 4MX20;0,00;0;1152;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;8204831;BANDE CREP LABELL ETUI 4MX20;2,56;299;0;116.0;50;175;175;120;150;85;106
PLANETPHARMA DISTRI UE HORS FR;DAL;8204831;BANDE CREP LABELL ETUI 4MX20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;8204831;BANDE CREP LABELL ETUI 4MX20;2,89;205;0;70.0;26;75;95;70;65;75;80
PLANETPHARMA DISTRI UE HORS FR;MAN;8204831;BANDE CREP LABELL ETUI 4MX20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;8204831;BANDE CREP LABELL ETUI 4MX20;11,27;108;0;9.0;5;15;5;0;35;5;5
PLANETPHARMA DISTRI UE HORS FR;YOP;8204831;BANDE CREP LABELL ETUI 4MX20;2,78;933;0;336.0;210;441;406;455;234;571;406
PLANETPHARMA DISTRI UE HORS FR;ABJ;8204720;BANDE CREP.LABELL CELLO 4MX5CM;0,00;0;9600;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;8204720;BANDE CREP.LABELL CELLO 4MX5CM;7,75;8113;0;1046.0;550;1322;945;1230;1580;830;1308
PLANETPHARMA DISTRI UE HORS FR;DAL;8204720;BANDE CREP.LABELL CELLO 4MX5CM;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;8204720;BANDE CREP.LABELL CELLO 4MX5CM;5,45;7696;0;1412.0;900;1910;1270;1647;1599;1560;1511
PLANETPHARMA DISTRI UE HORS FR;MAN;8204720;BANDE CREP.LABELL CELLO 4MX5CM;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;8204720;BANDE CREP.LABELL CELLO 4MX5CM;7,78;461;0;59.0;40;70;80;90;69;50;80
PLANETPHARMA DISTRI UE HORS FR;YOP;8204720;BANDE CREP.LABELL CELLO 4MX5CM;-0,00;-1;0;1724.0;816;1640;1774;1983;2388;2050;1958
PLANETPHARMA DISTRI UE HORS FR;ABJ;8204736;BANDE CREP.LABELL CELLO 4MX7CM;0,00;0;12240;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;8204736;BANDE CREP.LABELL CELLO 4MX7CM;6,65;7653;0;1151.0;570;1585;990;1012;2005;1290;1232
PLANETPHARMA DISTRI UE HORS FR;DAL;8204736;BANDE CREP.LABELL CELLO 4MX7CM;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;8204736;BANDE CREP.LABELL CELLO 4MX7CM;6,04;15245;0;2524.0;1200;2680;2039;2153;3650;2640;2367
PLANETPHARMA DISTRI UE HORS FR;MAN;8204736;BANDE CREP.LABELL CELLO 4MX7CM;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;8204736;BANDE CREP.LABELL CELLO 4MX7CM;4,80;440;0;91.0;30;140;130;130;121;60;100
PLANETPHARMA DISTRI UE HORS FR;YOP;8204736;BANDE CREP.LABELL CELLO 4MX7CM;0,00;0;0;2292.0;500;1837;2426;2572;3227;2822;2511
PLANETPHARMA DISTRI UE HORS FR;ABJ;8204825;BANDE CREPE LABELL ETUI 4MX15;0,00;0;2880;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;8204825;BANDE CREPE LABELL ETUI 4MX15;2,75;329;0;119.0;47;101;95;224;92;72;318
PLANETPHARMA DISTRI UE HORS FR;DAL;8204825;BANDE CREPE LABELL ETUI 4MX15;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;8204825;BANDE CREPE LABELL ETUI 4MX15;2,00;138;0;68.0;21;103;82;62;64;54;54
PLANETPHARMA DISTRI UE HORS FR;MAN;8204825;BANDE CREPE LABELL ETUI 4MX15;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;8204825;BANDE CREPE LABELL ETUI 4MX15;7,76;106;0;13.0;19;2;33;18;16;24;5
PLANETPHARMA DISTRI UE HORS FR;YOP;8204825;BANDE CREPE LABELL ETUI 4MX15;2,31;1907;0;826.0;605;1065;947;737;1023;881;1004
PLANETPHARMA DISTRI UE HORS FR;ABJ;8204794;BANDE CREPE LABELL ETUI 4MX5;0,00;0;2100;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;8204794;BANDE CREPE LABELL ETUI 4MX5;0,00;0;0;89.0;26;139;151;66;157;101;105
PLANETPHARMA DISTRI UE HORS FR;DAL;8204794;BANDE CREPE LABELL ETUI 4MX5;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;8204794;BANDE CREPE LABELL ETUI 4MX5;1,86;194;0;104.0;13;123;123;29;149;102;161
PLANETPHARMA DISTRI UE HORS FR;MAN;8204794;BANDE CREPE LABELL ETUI 4MX5;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;8204794;BANDE CREPE LABELL ETUI 4MX5;12,48;156;0;12.0;29;12;22;8;31;21;15
PLANETPHARMA DISTRI UE HORS FR;YOP;8204794;BANDE CREPE LABELL ETUI 4MX5;1,70;777;0;456.0;280;649;602;231;900;618;459
PLANETPHARMA DISTRI UE HORS FR;ABJ;8204802;BANDE CREPE LABELL ETUI 4MX7;0,00;0;2100;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;8204802;BANDE CREPE LABELL ETUI 4MX7;13,86;1314;0;94.0;25;131;116;145;118;144;85
PLANETPHARMA DISTRI UE HORS FR;DAL;8204802;BANDE CREPE LABELL ETUI 4MX7;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;8204802;BANDE CREPE LABELL ETUI 4MX7;10,11;1286;0;127.0;18;154;117;131;144;58;401
PLANETPHARMA DISTRI UE HORS FR;MAN;8204802;BANDE CREPE LABELL ETUI 4MX7;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;8204802;BANDE CREPE LABELL ETUI 4MX7;16,46;192;0;11.0;15;2;5;18;27;15;3
PLANETPHARMA DISTRI UE HORS FR;YOP;8204802;BANDE CREPE LABELL ETUI 4MX7;0,75;467;0;624.0;214;647;499;914;1016;654;919
PLANETPHARMA DISTRI UE HORS FR;ABJ;8204819;BANDE CREPE LABELL.ETUI 4MX10;0,00;0;6000;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;8204819;BANDE CREPE LABELL.ETUI 4MX10;1,81;792;0;437.0;257;432;508;702;177;594;688
PLANETPHARMA DISTRI UE HORS FR;DAL;8204819;BANDE CREPE LABELL.ETUI 4MX10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;8204819;BANDE CREPE LABELL.ETUI 4MX10;2,44;1396;0;571.0;200;889;592;572;403;540;578
PLANETPHARMA DISTRI UE HORS FR;MAN;8204819;BANDE CREPE LABELL.ETUI 4MX10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;8204819;BANDE CREPE LABELL.ETUI 4MX10;0,26;12;0;46.0;32;82;53;41;74;40;55
PLANETPHARMA DISTRI UE HORS FR;YOP;8204819;BANDE CREPE LABELL.ETUI 4MX10;2,60;3531;0;1356.0;938;2169;1222;1517;1630;1398;1362
PLANETPHARMA DISTRI UE HORS FR;ABJ;8204908;BANDE GAZE LABELL 3MX10CM P/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;8204908;BANDE GAZE LABELL 3MX10CM P/10;7,33;132;0;18.0;12;13;0;12;13;13;18
PLANETPHARMA DISTRI UE HORS FR;DAL;8204908;BANDE GAZE LABELL 3MX10CM P/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;8204908;BANDE GAZE LABELL 3MX10CM P/10;7,67;285;0;37.0;3;35;77;29;74;2;5
PLANETPHARMA DISTRI UE HORS FR;MAN;8204908;BANDE GAZE LABELL 3MX10CM P/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;8204908;BANDE GAZE LABELL 3MX10CM P/10;96,00;48;0;0.0;4;1;0;0;1;0;0
PLANETPHARMA DISTRI UE HORS FR;YOP;8204908;BANDE GAZE LABELL 3MX10CM P/10;5,78;224;0;38.0;109;32;55;88;45;4;35
PLANETPHARMA DISTRI UE HORS FR;ABJ;8204883;BANDE GAZE LABELL 3MX5CM P/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;8204883;BANDE GAZE LABELL 3MX5CM P/10;22,61;179;0;7.0;9;6;1;53;7;3;6
