fournisseur;etcoda;ean;produit;nb mois stock;stock;cde en cours;moy. ventes;vente mois;M -1;M -2;M -3;M -4;M -5;M -6
PLANETPHARMA DISTRI UE HORS FR;BKO;3286103;FELDENE 20MG IM AMP 1ML B/2;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BNK;3286103;FELDENE 20MG IM AMP 1ML B/2;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;3263823;FELDENE 20MG SUPPO B/15;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BNK;3263823;FELDENE 20MG SUPPO B/15;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;3228502;GAVISCON SUSP BUV F/250ML;0,04;12;0;323.0;-6;251;332;302;415;240;184
PLANETPHARMA DISTRI UE HORS FR;BNK;3228502;GAVISCON SUSP BUV F/250ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;3309525;GAVISCON SUSP BUV SACH/10ML B/24;10,49;5126;79008;8016.0;4761;13574;10052;7858;7148;5896;4869
PLANETPHARMA DISTRI UE HORS FR;BNK;3309525;GAVISCON SUSP BUV SACH/10ML B/24;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;3400936792746;GAVISCONELL MENTHE SS CPR CROQ B/24;0,10;5;0;49.0;0;0;30;61;75;42;76
PLANETPHARMA DISTRI UE HORS FR;BNK;3400936792746;GAVISCONELL MENTHE SS CPR CROQ B/24;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;3825451;GAVISCONELL MENTHE SS SUSP BUV SACH B/12;0,00;0;0;53.0;0;0;0;0;0;192;-3
PLANETPHARMA DISTRI UE HORS FR;BNK;3825451;GAVISCONELL MENTHE SS SUSP BUV SACH B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;3059948004233;INTIMA CR DCHE EXT DOUCE F/200ML;19,13;22;324;18.0;47;89;29;21;15;29;34
PLANETPHARMA DISTRI UE HORS FR;BNK;3059948004233;INTIMA CR DCHE EXT DOUCE F/200ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;3000001217329;INTIMA GEL INT APAISANT F/200ML;9,31;0;228;24.0;0;28;49;54;63;24;76
PLANETPHARMA DISTRI UE HORS FR;BNK;3000001217329;INTIMA GEL INT APAISANT F/200ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;3000001217336;INTIMA GEL INT PURE F/200ML;14,25;0;336;23.0;4;66;60;24;33;19;81
PLANETPHARMA DISTRI UE HORS FR;BNK;3000001217336;INTIMA GEL INT PURE F/200ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;3062059;LINCOCINE 600MG INJ AMP 2ML B/1;9,98;251;2160;241.0;224;343;295;272;75;243;97
PLANETPHARMA DISTRI UE HORS FR;BNK;3062059;LINCOCINE 600MG INJ AMP 2ML B/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;3318984;MEDROL 16MG CPR B/20;8,31;1764;3888;679.0;379;903;738;685;878;666;599
PLANETPHARMA DISTRI UE HORS FR;BNK;3318984;MEDROL 16MG CPR B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;3400930655955;MEDROL 4MG CPR B/30;43,12;1096;0;25.0;17;55;18;27;24;25;23
PLANETPHARMA DISTRI UE HORS FR;BNK;3400930655955;MEDROL 4MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;3686498;NUROFEN 400MG CPR ENR B/12;30,84;717;0;23.0;12;14;23;27;25;31;24
PLANETPHARMA DISTRI UE HORS FR;BNK;3686498;NUROFEN 400MG CPR ENR B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;3155281;SOLU-MEDROL 120MG INJ FL+SOLV/1;10,25;3205;0;312.0;1595;40;11;3702;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BNK;3155281;SOLU-MEDROL 120MG INJ FL+SOLV/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;3097170;SOLU-MEDROL 20MG INJ FL+A.BT 1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BNK;3097170;SOLU-MEDROL 20MG INJ FL+A.BT 1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;3097187;SOLU-MEDROL 40MG INJ FL+A.BT 1;13,34;35060;40974;5699.0;991;2783;5095;9633;15275;9378;7305
PLANETPHARMA DISTRI UE HORS FR;BNK;3097187;SOLU-MEDROL 40MG INJ FL+A.BT 1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;3000001212072;SOLU-MEDROL SAB 40MG INJ AOV FL;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BNK;3000001212072;SOLU-MEDROL SAB 40MG INJ AOV FL;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;3400933226619;STREPSILS MIEL CITRON PAST B/24;6,54;241;0;36.0;38;23;43;17;22;37;19
PLANETPHARMA DISTRI UE HORS FR;BNK;3400933226619;STREPSILS MIEL CITRON PAST B/24;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;2017542;VIBRA 200MG CPR B/8;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BNK;2017542;VIBRA 200MG CPR B/8;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;3000000464021;ZITHROMAX 200MG PDRE SUSP BUV F/15ML;15,08;83;2700;184.0;101;661;254;158;323;124;73
PLANETPHARMA DISTRI UE HORS FR;BNK;3000000464021;ZITHROMAX 200MG PDRE SUSP BUV F/15ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;2025263;ZITHROMAX 200MG/5ML PDR SUSP BUV/22,5ML;17,97;0;2500;139.0;0;269;370;90;113;95;103
PLANETPHARMA DISTRI UE HORS FR;BNK;2025263;ZITHROMAX 200MG/5ML PDR SUSP BUV/22,5ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKO;2268853;ZITHROMAX 500MG CPR B/3;11,52;0;2052;178.0;28;438;388;164;113;118;241
PLANETPHARMA DISTRI UE HORS FR;BNK;2268853;ZITHROMAX 500MG CPR B/3;0,00;0;0;0.0;0;0;0;0;0;0;0
