fournisseur;etcoda;ean;produit;nb mois stock;stock;cde en cours;moy. ventes;vente mois;M -1;M -2;M -3;M -4;M -5;M -6
PLANETPHARMA DISTRI UE HORS FR;DKR;8054194;AMOXICILLINE UBI 125MG PDRE SUSP F/60ML;0,00;9306;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054194;AMOXICILLINE UBI 125MG PDRE SUSP F/60ML;1,53;4797;0;3141.0;1329;2692;6464;2995;2887;2121;2055
PLANETPHARMA DISTRI UE HORS FR;LGA;8054194;AMOXICILLINE UBI 125MG PDRE SUSP F/60ML;3,18;3089;0;971.0;825;1224;1659;992;503;489;452
PLANETPHARMA DISTRI UE HORS FR;PIK;8054194;AMOXICILLINE UBI 125MG PDRE SUSP F/60ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054231;AMOXICILLINE UBI 250MG PDRE SUSP F/60ML;1,87;3600;0;1928.0;1841;2719;3002;1700;1894;1871;2042
PLANETPHARMA DISTRI UE HORS FR;DKR;8054231;AMOXICILLINE UBI 250MG PDRE SUSP F/60ML;285120,00;17820;5940;0.0;1;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054231;AMOXICILLINE UBI 250MG PDRE SUSP F/60ML;0,18;629;0;3510.0;2219;5420;8520;4095;2819;2587;1578
PLANETPHARMA DISTRI UE HORS FR;LGA;8054231;AMOXICILLINE UBI 250MG PDRE SUSP F/60ML;0,52;689;0;1322.0;1247;2998;2644;1174;865;754;772
PLANETPHARMA DISTRI UE HORS FR;PIK;8054231;AMOXICILLINE UBI 250MG PDRE SUSP F/60ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054024;AMOXICILLINE UBI 500MG GEL 10 BL 12;1,20;4185;0;3491.0;1947;3183;3880;3320;3360;4077;3398
PLANETPHARMA DISTRI UE HORS FR;DKR;8054024;AMOXICILLINE UBI 500MG GEL 10 BL 12;0,00;12000;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054024;AMOXICILLINE UBI 500MG GEL 10 BL 12;1,87;5171;0;2765.0;1129;2301;2762;2762;2774;2249;1955
PLANETPHARMA DISTRI UE HORS FR;LGA;8054024;AMOXICILLINE UBI 500MG GEL 10 BL 12;2,90;3222;0;1109.0;553;1009;1220;1006;874;788;763
PLANETPHARMA DISTRI UE HORS FR;PIK;8054024;AMOXICILLINE UBI 500MG GEL 10 BL 12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054461;AMPICILLINE UBI 1G PDRE SOL INJ 7ML B/50;2,32;500;0;215.0;89;273;390;183;161;229;136
PLANETPHARMA DISTRI UE HORS FR;DKR;8054461;AMPICILLINE UBI 1G PDRE SOL INJ 7ML B/50;0,00;1440;1440;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054461;AMPICILLINE UBI 1G PDRE SOL INJ 7ML B/50;0,03;10;0;371.0;117;745;612;248;211;258;272
PLANETPHARMA DISTRI UE HORS FR;LGA;8054461;AMPICILLINE UBI 1G PDRE SOL INJ 7ML B/50;1,05;143;0;136.0;107;133;352;113;68;74;86
PLANETPHARMA DISTRI UE HORS FR;PIK;8054461;AMPICILLINE UBI 1G PDRE SOL INJ 7ML B/50;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054030;AMPICILLINE UBI 500MG GEL 10 BL 12;4,07;209;0;51.0;42;85;67;37;46;48;60
PLANETPHARMA DISTRI UE HORS FR;DKR;8054030;AMPICILLINE UBI 500MG GEL 10 BL 12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054030;AMPICILLINE UBI 500MG GEL 10 BL 12;4,15;280;0;67.0;40;26;99;122;67;83;71
PLANETPHARMA DISTRI UE HORS FR;LGA;8054030;AMPICILLINE UBI 500MG GEL 10 BL 12;2,93;30;0;10.0;18;15;7;19;14;9;8
PLANETPHARMA DISTRI UE HORS FR;PIK;8054030;AMPICILLINE UBI 500MG GEL 10 BL 12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8099469;ARTEMETHER UBI 20MG AMP INJ B/10;21,18;30;0;1.0;0;1;0;0;11;1;4
PLANETPHARMA DISTRI UE HORS FR;DKR;8099469;ARTEMETHER UBI 20MG AMP INJ B/10;0,00;0;90;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8099469;ARTEMETHER UBI 20MG AMP INJ B/10;5,38;299;0;55.0;8;22;119;77;171;50;0
PLANETPHARMA DISTRI UE HORS FR;LGA;8099469;ARTEMETHER UBI 20MG AMP INJ B/10;0,00;0;0;0.0;0;0;0;0;2;0;0
PLANETPHARMA DISTRI UE HORS FR;PIK;8099469;ARTEMETHER UBI 20MG AMP INJ B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8099475;ARTEMETHER UBI 40MG IM AMP INJ B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DKR;8099475;ARTEMETHER UBI 40MG IM AMP INJ B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8099475;ARTEMETHER UBI 40MG IM AMP INJ B/10;4,26;401;0;94.0;72;152;144;156;240;15;16
PLANETPHARMA DISTRI UE HORS FR;LGA;8099475;ARTEMETHER UBI 40MG IM AMP INJ B/10;18,00;3;0;0.0;0;1;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;PIK;8099475;ARTEMETHER UBI 40MG IM AMP INJ B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8099452;ARTEMETHER UBI 80MG AMP INJ B/10;4,18;78;0;18.0;0;2;6;19;21;10;88
PLANETPHARMA DISTRI UE HORS FR;DKR;8099452;ARTEMETHER UBI 80MG AMP INJ B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8099452;ARTEMETHER UBI 80MG AMP INJ B/10;6,56;441;0;67.0;38;64;107;193;122;0;21
PLANETPHARMA DISTRI UE HORS FR;LGA;8099452;ARTEMETHER UBI 80MG AMP INJ B/10;7,35;19;0;2.0;1;0;1;1;24;1;0
PLANETPHARMA DISTRI UE HORS FR;PIK;8099452;ARTEMETHER UBI 80MG AMP INJ B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054484;BENZATHINE BENZYLPENI UBI 2,4MUI IM B/1;2,43;379;0;156.0;66;207;225;128;63;92;179
PLANETPHARMA DISTRI UE HORS FR;DKR;8054484;BENZATHINE BENZYLPENI UBI 2,4MUI IM B/1;0,00;0;1440;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054484;BENZATHINE BENZYLPENI UBI 2,4MUI IM B/1;2,22;426;0;191.0;147;243;165;373;227;125;201
PLANETPHARMA DISTRI UE HORS FR;LGA;8054484;BENZATHINE BENZYLPENI UBI 2,4MUI IM B/1;1,96;358;0;182.0;36;215;174;137;124;177;405
PLANETPHARMA DISTRI UE HORS FR;PIK;8054484;BENZATHINE BENZYLPENI UBI 2,4MUI IM B/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054515;CIPROFLOXACINE UBI 100MG SOL INJ F/50ML;2,47;3543;0;1434.0;669;1414;1849;1629;1126;994;952
PLANETPHARMA DISTRI UE HORS FR;DKR;8054515;CIPROFLOXACINE UBI 100MG SOL INJ F/50ML;0,00;0;2940;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054515;CIPROFLOXACINE UBI 100MG SOL INJ F/50ML;1,10;516;0;470.0;289;963;646;207;232;193;213
PLANETPHARMA DISTRI UE HORS FR;LGA;8054515;CIPROFLOXACINE UBI 100MG SOL INJ F/50ML;1,24;248;0;199.0;47;140;285;83;96;71;78
PLANETPHARMA DISTRI UE HORS FR;PIK;8054515;CIPROFLOXACINE UBI 100MG SOL INJ F/50ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054171;CIPROFLOXACINE UBI 750MG CPR 10 BL 10;1,20;367;0;304.0;173;264;251;202;296;275;394
PLANETPHARMA DISTRI UE HORS FR;DKR;8054171;CIPROFLOXACINE UBI 750MG CPR 10 BL 10;0,00;0;1152;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054171;CIPROFLOXACINE UBI 750MG CPR 10 BL 10;1,04;412;0;398.0;180;498;487;293;370;225;174
PLANETPHARMA DISTRI UE HORS FR;LGA;8054171;CIPROFLOXACINE UBI 750MG CPR 10 BL 10;1,64;130;0;79.0;50;62;75;58;59;60;64
PLANETPHARMA DISTRI UE HORS FR;PIK;8054171;CIPROFLOXACINE UBI 750MG CPR 10 BL 10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;3000000460764;CLOTRIMAZOLE UBI 1% CR T/20G B/12;1,48;32;0;21.0;1;32;17;6;13;9;17
PLANETPHARMA DISTRI UE HORS FR;DKR;3000000460764;CLOTRIMAZOLE UBI 1% CR T/20G B/12;0,00;0;126;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;3000000460764;CLOTRIMAZOLE UBI 1% CR T/20G B/12;2,20;20;0;9.0;12;14;26;7;10;5;7
PLANETPHARMA DISTRI UE HORS FR;LGA;3000000460764;CLOTRIMAZOLE UBI 1% CR T/20G B/12;2,34;17;0;7.0;5;13;11;2;10;4;5
PLANETPHARMA DISTRI UE HORS FR;PIK;3000000460764;CLOTRIMAZOLE UBI 1% CR T/20G B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;3000000889237;CLOTRIMAZOLE UBI 200MG CPR VAG/10 BT/3;119,06;506;0;4.0;2;9;42;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DKR;3000000889237;CLOTRIMAZOLE UBI 200MG CPR VAG/10 BT/3;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;3000000889237;CLOTRIMAZOLE UBI 200MG CPR VAG/10 BT/3;18,41;89;0;4.0;3;29;29;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;LGA;3000000889237;CLOTRIMAZOLE UBI 200MG CPR VAG/10 BT/3;81,60;68;0;0.0;2;6;4;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;PIK;3000000889237;CLOTRIMAZOLE UBI 200MG CPR VAG/10 BT/3;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054260;COTRIMOXAZOL UBI 480MG/5ML PDR SUSP100ML;5,37;3600;0;670.0;392;1031;1521;789;835;555;694
PLANETPHARMA DISTRI UE HORS FR;DKR;8054260;COTRIMOXAZOL UBI 480MG/5ML PDR SUSP100ML;0,00;560;980;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054260;COTRIMOXAZOL UBI 480MG/5ML PDR SUSP100ML;3,28;2180;0;665.0;373;1109;1186;1075;960;653;390
PLANETPHARMA DISTRI UE HORS FR;LGA;8054260;COTRIMOXAZOL UBI 480MG/5ML PDR SUSP100ML;1,84;660;0;359.0;149;734;875;496;269;197;240
PLANETPHARMA DISTRI UE HORS FR;PIK;8054260;COTRIMOXAZOL UBI 480MG/5ML PDR SUSP100ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054248;COTRIMOXAZOLE FORT UBI 960MG CPR 10BL10;2,87;1307;0;455.0;250;563;671;535;499;434;424
PLANETPHARMA DISTRI UE HORS FR;DKR;8054248;COTRIMOXAZOLE FORT UBI 960MG CPR 10BL10;0,00;0;1350;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054248;COTRIMOXAZOLE FORT UBI 960MG CPR 10BL10;3,51;1114;0;317.0;166;418;497;524;386;315;287
PLANETPHARMA DISTRI UE HORS FR;LGA;8054248;COTRIMOXAZOLE FORT UBI 960MG CPR 10BL10;3,48;125;0;35.0;43;45;95;59;34;29;34
PLANETPHARMA DISTRI UE HORS FR;PIK;8054248;COTRIMOXAZOLE FORT UBI 960MG CPR 10BL10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054254;COTRIMOXAZOLE UBI 480MG CPR 10BL10;2,22;6281;0;2835.0;1860;3821;4599;3420;3531;3453;2215
PLANETPHARMA DISTRI UE HORS FR;DKR;8054254;COTRIMOXAZOLE UBI 480MG CPR 10BL10;0,00;14040;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054254;COTRIMOXAZOLE UBI 480MG CPR 10BL10;2,00;7336;0;3666.0;2025;4553;6400;5156;5813;3750;2888
PLANETPHARMA DISTRI UE HORS FR;LGA;8054254;COTRIMOXAZOLE UBI 480MG CPR 10BL10;2,85;4189;0;1469.0;969;2175;2812;2258;1535;1111;920
PLANETPHARMA DISTRI UE HORS FR;PIK;8054254;COTRIMOXAZOLE UBI 480MG CPR 10BL10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;3000000889206;DESLORATADINE UBI 0,5MG/ML SOL BUV/60ML;110,29;2794;0;25.0;38;75;229;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DKR;3000000889206;DESLORATADINE UBI 0,5MG/ML SOL BUV/60ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;3000000889206;DESLORATADINE UBI 0,5MG/ML SOL BUV/60ML;5,35;253;0;47.0;75;306;262;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;LGA;3000000889206;DESLORATADINE UBI 0,5MG/ML SOL BUV/60ML;87,78;395;0;4.0;0;11;43;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;PIK;3000000889206;DESLORATADINE UBI 0,5MG/ML SOL BUV/60ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8099512;DICLOFENAC UBI 75MG/3ML AMPINJ 10 BT 10;4,68;360;0;77.0;0;37;186;70;69;70;55
PLANETPHARMA DISTRI UE HORS FR;DKR;8099512;DICLOFENAC UBI 75MG/3ML AMPINJ 10 BT 10;0,00;324;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8099512;DICLOFENAC UBI 75MG/3ML AMPINJ 10 BT 10;4,45;342;0;76.0;0;62;105;44;95;40;70
PLANETPHARMA DISTRI UE HORS FR;LGA;8099512;DICLOFENAC UBI 75MG/3ML AMPINJ 10 BT 10;0,00;0;0;65.0;0;53;167;58;65;45;46
PLANETPHARMA DISTRI UE HORS FR;PIK;8099512;DICLOFENAC UBI 75MG/3ML AMPINJ 10 BT 10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;3000000889213;ESOMEPRAZOLE UBI 40MG CPR 10 BL 10;71,21;451;0;6.0;1;59;17;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DKR;3000000889213;ESOMEPRAZOLE UBI 40MG CPR 10 BL 10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;3000000889213;ESOMEPRAZOLE UBI 40MG CPR 10 BL 10;111,53;158;0;1.0;1;14;3;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;LGA;3000000889213;ESOMEPRAZOLE UBI 40MG CPR 10 BL 10;133,71;78;0;0.0;3;4;3;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;PIK;3000000889213;ESOMEPRAZOLE UBI 40MG CPR 10 BL 10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8099529;FERRIC CITR AMM UBI 160MG/15ML SP/200ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DKR;8099529;FERRIC CITR AMM UBI 160MG/15ML SP/200ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8099529;FERRIC CITR AMM UBI 160MG/15ML SP/200ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;LGA;8099529;FERRIC CITR AMM UBI 160MG/15ML SP/200ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;PIK;8099529;FERRIC CITR AMM UBI 160MG/15ML SP/200ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054047;IBUPROFENE UBI  400MG CPR 10 BL 10;0,69;3157;0;4603.0;1824;6599;6310;4729;4883;4734;3923
PLANETPHARMA DISTRI UE HORS FR;DKR;8054047;IBUPROFENE UBI  400MG CPR 10 BL 10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054047;IBUPROFENE UBI  400MG CPR 10 BL 10;0,34;1206;0;3515.0;814;5783;5320;4118;3814;3696;2796
PLANETPHARMA DISTRI UE HORS FR;LGA;8054047;IBUPROFENE UBI  400MG CPR 10 BL 10;0,45;650;0;1454.0;633;2040;2553;1384;1149;1091;1142
PLANETPHARMA DISTRI UE HORS FR;PIK;8054047;IBUPROFENE UBI  400MG CPR 10 BL 10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054142;KETOPROFENE UBI 100MG CPR 10 BL 10;6,05;234;0;38.0;4;10;28;9;29;33;70
PLANETPHARMA DISTRI UE HORS FR;DKR;8054142;KETOPROFENE UBI 100MG CPR 10 BL 10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054142;KETOPROFENE UBI 100MG CPR 10 BL 10;3,76;37;0;9.0;18;12;14;9;11;9;12
PLANETPHARMA DISTRI UE HORS FR;LGA;8054142;KETOPROFENE UBI 100MG CPR 10 BL 10;0,00;0;0;10.0;20;39;2;5;15;10;9
PLANETPHARMA DISTRI UE HORS FR;PIK;8054142;KETOPROFENE UBI 100MG CPR 10 BL 10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;3000000460788;LIDOCAINE UBI 2% SOL INJ F/20ML;4,08;6907;0;1692.0;651;1593;2354;3608;2945;1178;1355
PLANETPHARMA DISTRI UE HORS FR;DKR;3000000460788;LIDOCAINE UBI 2% SOL INJ F/20ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;3000000460788;LIDOCAINE UBI 2% SOL INJ F/20ML;4,20;2715;0;645.0;191;1062;925;1064;1164;409;763
PLANETPHARMA DISTRI UE HORS FR;LGA;3000000460788;LIDOCAINE UBI 2% SOL INJ F/20ML;4,13;2144;0;519.0;187;431;1044;651;840;610;498
PLANETPHARMA DISTRI UE HORS FR;PIK;3000000460788;LIDOCAINE UBI 2% SOL INJ F/20ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;3000000460801;LOPERAMIDE UBI 2MG GEL 10 BL 10;3,49;449;0;128.0;62;134;207;147;158;277;73
PLANETPHARMA DISTRI UE HORS FR;DKR;3000000460801;LOPERAMIDE UBI 2MG GEL 10 BL 10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;3000000460801;LOPERAMIDE UBI 2MG GEL 10 BL 10;5,81;247;0;42.0;22;36;58;82;54;113;26
PLANETPHARMA DISTRI UE HORS FR;LGA;3000000460801;LOPERAMIDE UBI 2MG GEL 10 BL 10;4,82;120;0;24.0;19;39;32;40;14;69;11
PLANETPHARMA DISTRI UE HORS FR;PIK;3000000460801;LOPERAMIDE UBI 2MG GEL 10 BL 10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054053;MEBENDAZOLE UBI 100MG CPR 10 BL 6;2,70;804;0;297.0;230;315;386;492;258;340;357
PLANETPHARMA DISTRI UE HORS FR;DKR;8054053;MEBENDAZOLE UBI 100MG CPR 10 BL 6;6480,00;0;540;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054053;MEBENDAZOLE UBI 100MG CPR 10 BL 6;3,35;116;0;34.0;13;25;30;21;28;33;17
PLANETPHARMA DISTRI UE HORS FR;LGA;8054053;MEBENDAZOLE UBI 100MG CPR 10 BL 6;2,36;161;0;68.0;19;65;80;42;42;70;87
PLANETPHARMA DISTRI UE HORS FR;PIK;8054053;MEBENDAZOLE UBI 100MG CPR 10 BL 6;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054277;MEBENDAZOLE UBI 100MG/5ML PDRE SUSP/30ML;5,36;2903;0;541.0;197;402;271;266;77;157;297
PLANETPHARMA DISTRI UE HORS FR;DKR;8054277;MEBENDAZOLE UBI 100MG/5ML PDRE SUSP/30ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054277;MEBENDAZOLE UBI 100MG/5ML PDRE SUSP/30ML;4,32;823;0;190.0;40;131;449;110;236;173;141
PLANETPHARMA DISTRI UE HORS FR;LGA;8054277;MEBENDAZOLE UBI 100MG/5ML PDRE SUSP/30ML;1,09;71;0;65.0;37;58;79;77;78;44;80
PLANETPHARMA DISTRI UE HORS FR;PIK;8054277;MEBENDAZOLE UBI 100MG/5ML PDRE SUSP/30ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054521;METRONIDAZOL UBI 125MG/5ML PDR SUSP100ML;4,08;2520;0;616.0;54;1048;1273;429;634;255;335
PLANETPHARMA DISTRI UE HORS FR;DKR;8054521;METRONIDAZOL UBI 125MG/5ML PDR SUSP100ML;0,00;1050;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054521;METRONIDAZOL UBI 125MG/5ML PDR SUSP100ML;4,32;5250;0;1215.0;1262;1194;4123;979;2899;889;241
PLANETPHARMA DISTRI UE HORS FR;LGA;8054521;METRONIDAZOL UBI 125MG/5ML PDR SUSP100ML;0,82;280;0;342.0;0;640;882;343;186;104;215
PLANETPHARMA DISTRI UE HORS FR;PIK;8054521;METRONIDAZOL UBI 125MG/5ML PDR SUSP100ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054076;METRONIDAZOLE UBI 250MG CPR 100 BL 10;3,07;107;0;34.0;12;0;28;23;30;14;25
PLANETPHARMA DISTRI UE HORS FR;DKR;8054076;METRONIDAZOLE UBI 250MG CPR 100 BL 10;0,00;0;72;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054076;METRONIDAZOLE UBI 250MG CPR 100 BL 10;2,75;112;0;40.0;6;13;18;39;41;22;34
PLANETPHARMA DISTRI UE HORS FR;LGA;8054076;METRONIDAZOLE UBI 250MG CPR 100 BL 10;2,13;45;0;21.0;3;14;18;11;18;16;24
PLANETPHARMA DISTRI UE HORS FR;PIK;8054076;METRONIDAZOLE UBI 250MG CPR 100 BL 10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054509;METRONIDAZOLE UBI 500MG SOL INJ F/100ML;1,29;4842;0;3759.0;1114;2934;2812;2386;4129;1939;3677
PLANETPHARMA DISTRI UE HORS FR;DKR;8054509;METRONIDAZOLE UBI 500MG SOL INJ F/100ML;0,00;5952;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054509;METRONIDAZOLE UBI 500MG SOL INJ F/100ML;1,89;3347;0;1772.0;415;929;1551;917;1660;1004;2208
PLANETPHARMA DISTRI UE HORS FR;LGA;8054509;METRONIDAZOLE UBI 500MG SOL INJ F/100ML;1,28;1452;0;1136.0;76;504;890;535;306;456;1599
PLANETPHARMA DISTRI UE HORS FR;PIK;8054509;METRONIDAZOLE UBI 500MG SOL INJ F/100ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;3000000460757;NYSTATINE UBI 100000UI/ML SUSP BUV F30ML;1,76;780;0;442.0;480;325;588;286;476;399;426
PLANETPHARMA DISTRI UE HORS FR;DKR;3000000460757;NYSTATINE UBI 100000UI/ML SUSP BUV F30ML;0,00;0;960;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;3000000460757;NYSTATINE UBI 100000UI/ML SUSP BUV F30ML;2,23;863;0;386.0;162;434;569;261;476;289;346
PLANETPHARMA DISTRI UE HORS FR;LGA;3000000460757;NYSTATINE UBI 100000UI/ML SUSP BUV F30ML;2,94;625;0;212.0;82;246;265;174;196;158;165
