fournisseur;etcoda;ean;produit;nb mois stock;stock;cde en cours;moy. ventes;vente mois;M -1;M -2;M -3;M -4;M -5;M -6
PLANETPHARMA DISTRI UE HORS FR;BKE;3263697;FELDENE 20MG GEL B/15;1,23;38;0;30.0;12;45;35;28;25;28;30
PLANETPHARMA DISTRI UE HORS FR;DAL;3263697;FELDENE 20MG GEL B/15;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;3263697;FELDENE 20MG GEL B/15;0,68;25;0;36.0;26;55;25;33;20;33;31
PLANETPHARMA DISTRI UE HORS FR;MAN;3263697;FELDENE 20MG GEL B/15;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;3263697;FELDENE 20MG GEL B/15;1,75;13;0;7.0;4;7;14;8;7;6;10
PLANETPHARMA DISTRI UE HORS FR;YOP;3263697;FELDENE 20MG GEL B/15;4,04;371;600;240.0;105;229;240;249;229;221;237
PLANETPHARMA DISTRI UE HORS FR;ABJ;3062059;LINCOCINE 600MG INJ AMP 2ML B/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;3062059;LINCOCINE 600MG INJ AMP 2ML B/1;16,95;233;0;13.0;6;18;28;17;15;15;27
PLANETPHARMA DISTRI UE HORS FR;DAL;3062059;LINCOCINE 600MG INJ AMP 2ML B/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;3062059;LINCOCINE 600MG INJ AMP 2ML B/1;4,17;689;0;165.0;51;85;79;105;106;300;287
PLANETPHARMA DISTRI UE HORS FR;MAN;3062059;LINCOCINE 600MG INJ AMP 2ML B/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;3062059;LINCOCINE 600MG INJ AMP 2ML B/1;19,61;250;0;12.0;15;7;11;1;2;23;23
PLANETPHARMA DISTRI UE HORS FR;YOP;3062059;LINCOCINE 600MG INJ AMP 2ML B/1;4,08;623;480;270.0;78;195;186;377;192;220;159
PLANETPHARMA DISTRI UE HORS FR;ABJ;3318984;MEDROL 16MG CPR B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;3318984;MEDROL 16MG CPR B/20;2,69;446;0;165.0;92;210;161;172;155;122;170
PLANETPHARMA DISTRI UE HORS FR;DAL;3318984;MEDROL 16MG CPR B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;3318984;MEDROL 16MG CPR B/20;3,16;639;0;202.0;119;229;197;213;183;199;192
PLANETPHARMA DISTRI UE HORS FR;MAN;3318984;MEDROL 16MG CPR B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;3318984;MEDROL 16MG CPR B/20;3,39;107;0;31.0;7;27;44;49;24;22;61
PLANETPHARMA DISTRI UE HORS FR;YOP;3318984;MEDROL 16MG CPR B/20;5,34;435;3564;749.0;329;922;782;640;697;628;968
PLANETPHARMA DISTRI UE HORS FR;ABJ;3065595;MEDROL 4MG CPR B/30;0,00;0;70;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;3065595;MEDROL 4MG CPR B/30;3,84;40;0;10.0;6;10;11;19;14;15;9
PLANETPHARMA DISTRI UE HORS FR;DAL;3065595;MEDROL 4MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;3065595;MEDROL 4MG CPR B/30;2,46;44;0;17.0;15;22;13;16;14;13;10
PLANETPHARMA DISTRI UE HORS FR;MAN;3065595;MEDROL 4MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;3065595;MEDROL 4MG CPR B/30;3,87;10;0;2.0;0;1;4;1;6;1;0
PLANETPHARMA DISTRI UE HORS FR;YOP;3065595;MEDROL 4MG CPR B/30;8,34;568;0;68.0;40;57;34;87;72;57;72
PLANETPHARMA DISTRI UE HORS FR;ABJ;3155281;SOLU-MEDROL 120MG INJ FL+SOLV/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;3155281;SOLU-MEDROL 120MG INJ FL+SOLV/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DAL;3155281;SOLU-MEDROL 120MG INJ FL+SOLV/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;3155281;SOLU-MEDROL 120MG INJ FL+SOLV/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;MAN;3155281;SOLU-MEDROL 120MG INJ FL+SOLV/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;3155281;SOLU-MEDROL 120MG INJ FL+SOLV/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YOP;3155281;SOLU-MEDROL 120MG INJ FL+SOLV/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;ABJ;3097187;SOLU-MEDROL 40MG INJ FL+A.BT 1;0,00;0;1200;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;3097187;SOLU-MEDROL 40MG INJ FL+A.BT 1;0,97;101;0;104.0;54;68;169;160;302;0;214
PLANETPHARMA DISTRI UE HORS FR;DAL;3097187;SOLU-MEDROL 40MG INJ FL+A.BT 1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;3097187;SOLU-MEDROL 40MG INJ FL+A.BT 1;7,71;884;0;114.0;22;64;59;187;612;0;167
PLANETPHARMA DISTRI UE HORS FR;MAN;3097187;SOLU-MEDROL 40MG INJ FL+A.BT 1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;3097187;SOLU-MEDROL 40MG INJ FL+A.BT 1;2,20;233;0;105.0;7;112;59;32;328;0;522
PLANETPHARMA DISTRI UE HORS FR;YOP;3097187;SOLU-MEDROL 40MG INJ FL+A.BT 1;8,76;6298;0;718.0;1230;536;1228;556;2653;0;1050
PLANETPHARMA DISTRI UE HORS FR;ABJ;2017542;VIBRA 200MG CPR B/8;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;2017542;VIBRA 200MG CPR B/8;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DAL;2017542;VIBRA 200MG CPR B/8;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;2017542;VIBRA 200MG CPR B/8;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;MAN;2017542;VIBRA 200MG CPR B/8;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;2017542;VIBRA 200MG CPR B/8;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YOP;2017542;VIBRA 200MG CPR B/8;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;ABJ;3000000464021;ZITHROMAX 200MG PDRE SUSP BUV F/15ML;0,00;0;400;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;3000000464021;ZITHROMAX 200MG PDRE SUSP BUV F/15ML;5,26;50;0;9.0;5;16;5;6;8;12;3
PLANETPHARMA DISTRI UE HORS FR;DAL;3000000464021;ZITHROMAX 200MG PDRE SUSP BUV F/15ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;3000000464021;ZITHROMAX 200MG PDRE SUSP BUV F/15ML;5,07;52;0;10.0;3;27;0;5;11;15;9
PLANETPHARMA DISTRI UE HORS FR;MAN;3000000464021;ZITHROMAX 200MG PDRE SUSP BUV F/15ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;3000000464021;ZITHROMAX 200MG PDRE SUSP BUV F/15ML;1,12;23;0;20.0;19;22;14;18;21;31;34
PLANETPHARMA DISTRI UE HORS FR;YOP;3000000464021;ZITHROMAX 200MG PDRE SUSP BUV F/15ML;4,45;426;1400;410.0;231;529;197;347;387;476;509
PLANETPHARMA DISTRI UE HORS FR;ABJ;2025263;ZITHROMAX 200MG/5ML PDR SUSP BUV/22,5ML;0,00;0;200;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;2025263;ZITHROMAX 200MG/5ML PDR SUSP BUV/22,5ML;0,00;0;0;9.0;0;19;3;6;2;4;5
PLANETPHARMA DISTRI UE HORS FR;DAL;2025263;ZITHROMAX 200MG/5ML PDR SUSP BUV/22,5ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;2025263;ZITHROMAX 200MG/5ML PDR SUSP BUV/22,5ML;4,00;30;0;7.0;12;10;5;9;15;10;2
PLANETPHARMA DISTRI UE HORS FR;MAN;2025263;ZITHROMAX 200MG/5ML PDR SUSP BUV/22,5ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;2025263;ZITHROMAX 200MG/5ML PDR SUSP BUV/22,5ML;2,52;69;0;27.0;34;60;24;15;13;23;34
PLANETPHARMA DISTRI UE HORS FR;YOP;2025263;ZITHROMAX 200MG/5ML PDR SUSP BUV/22,5ML;3,84;623;550;305.0;254;609;170;170;292;273;343
PLANETPHARMA DISTRI UE HORS FR;ABJ;2268853;ZITHROMAX 500MG CPR B/3;0,00;0;864;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;2268853;ZITHROMAX 500MG CPR B/3;1,43;20;0;14.0;22;3;33;6;7;11;15
PLANETPHARMA DISTRI UE HORS FR;DAL;2268853;ZITHROMAX 500MG CPR B/3;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;2268853;ZITHROMAX 500MG CPR B/3;4,03;86;0;21.0;27;16;17;11;22;23;17
PLANETPHARMA DISTRI UE HORS FR;MAN;2268853;ZITHROMAX 500MG CPR B/3;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;2268853;ZITHROMAX 500MG CPR B/3;1,90;153;0;80.0;77;140;50;35;73;30;85
PLANETPHARMA DISTRI UE HORS FR;YOP;2268853;ZITHROMAX 500MG CPR B/3;6,95;879;2916;546.0;588;815;549;358;710;515;399
