fournisseur;etcoda;ean;produit;nb mois stock;stock;cde en cours;moy. ventes;vente mois;M -1;M -2;M -3;M -4;M -5;M -6
PLANETPHARMA DISTRI UE HORS FR;KLK;8054231;AMOXICILLINE UBI 250MG PDRE SUSP F/60ML;0,35;1228;0;3510.0;1621;5420;8520;4095;2819;2587;1578
PLANETPHARMA DISTRI UE HORS FR;LGA;8054231;AMOXICILLINE UBI 250MG PDRE SUSP F/60ML;0,73;959;0;1322.0;977;2998;2644;1174;865;754;772
PLANETPHARMA DISTRI UE HORS FR;PIK;8054231;AMOXICILLINE UBI 250MG PDRE SUSP F/60ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054024;AMOXICILLINE UBI 500MG GEL 10 BL 12;1,30;4546;0;3491.0;1586;3183;3880;3320;3360;4077;3398
PLANETPHARMA DISTRI UE HORS FR;DKR;8054024;AMOXICILLINE UBI 500MG GEL 10 BL 12;0,00;14300;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054024;AMOXICILLINE UBI 500MG GEL 10 BL 12;1,97;5447;0;2765.0;858;2301;2762;2762;2774;2249;1955
PLANETPHARMA DISTRI UE HORS FR;LGA;8054024;AMOXICILLINE UBI 500MG GEL 10 BL 12;0,93;1034;0;1109.0;436;1009;1220;1006;874;788;763
PLANETPHARMA DISTRI UE HORS FR;PIK;8054024;AMOXICILLINE UBI 500MG GEL 10 BL 12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054461;AMPICILLINE UBI 1G PDRE SOL INJ 7ML B/50;2,32;500;0;215.0;86;273;390;183;161;229;136
PLANETPHARMA DISTRI UE HORS FR;DKR;8054461;AMPICILLINE UBI 1G PDRE SOL INJ 7ML B/50;0,00;0;2880;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054461;AMPICILLINE UBI 1G PDRE SOL INJ 7ML B/50;0,16;60;0;371.0;70;745;612;248;211;258;272
PLANETPHARMA DISTRI UE HORS FR;LGA;8054461;AMPICILLINE UBI 1G PDRE SOL INJ 7ML B/50;1,27;174;0;136.0;76;133;352;113;68;74;86
PLANETPHARMA DISTRI UE HORS FR;PIK;8054461;AMPICILLINE UBI 1G PDRE SOL INJ 7ML B/50;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054030;AMPICILLINE UBI 500MG GEL 10 BL 12;4,25;218;0;51.0;33;85;67;37;46;48;60
PLANETPHARMA DISTRI UE HORS FR;DKR;8054030;AMPICILLINE UBI 500MG GEL 10 BL 12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054030;AMPICILLINE UBI 500MG GEL 10 BL 12;4,24;286;0;67.0;34;26;99;122;67;83;71
PLANETPHARMA DISTRI UE HORS FR;LGA;8054030;AMPICILLINE UBI 500MG GEL 10 BL 12;3,12;32;0;10.0;16;15;7;19;14;9;8
PLANETPHARMA DISTRI UE HORS FR;PIK;8054030;AMPICILLINE UBI 500MG GEL 10 BL 12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8099469;ARTEMETHER UBI 20MG AMP INJ B/10;21,18;30;0;1.0;0;1;0;0;11;1;4
PLANETPHARMA DISTRI UE HORS FR;DKR;8099469;ARTEMETHER UBI 20MG AMP INJ B/10;0,00;0;90;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8099469;ARTEMETHER UBI 20MG AMP INJ B/10;5,47;304;0;55.0;3;22;119;77;171;50;0
PLANETPHARMA DISTRI UE HORS FR;LGA;8099469;ARTEMETHER UBI 20MG AMP INJ B/10;0,00;0;0;0.0;0;0;0;0;2;0;0
PLANETPHARMA DISTRI UE HORS FR;PIK;8099469;ARTEMETHER UBI 20MG AMP INJ B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8099475;ARTEMETHER UBI 40MG IM AMP INJ B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DKR;8099475;ARTEMETHER UBI 40MG IM AMP INJ B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8099475;ARTEMETHER UBI 40MG IM AMP INJ B/10;4,34;409;0;94.0;64;152;144;156;240;15;16
PLANETPHARMA DISTRI UE HORS FR;LGA;8099475;ARTEMETHER UBI 40MG IM AMP INJ B/10;18,00;3;0;0.0;0;1;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;PIK;8099475;ARTEMETHER UBI 40MG IM AMP INJ B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8099452;ARTEMETHER UBI 80MG AMP INJ B/10;4,18;78;0;18.0;0;2;6;19;21;10;88
PLANETPHARMA DISTRI UE HORS FR;DKR;8099452;ARTEMETHER UBI 80MG AMP INJ B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8099452;ARTEMETHER UBI 80MG AMP INJ B/10;6,86;461;0;67.0;18;64;107;193;122;0;21
PLANETPHARMA DISTRI UE HORS FR;LGA;8099452;ARTEMETHER UBI 80MG AMP INJ B/10;7,74;20;0;2.0;0;0;1;1;24;1;0
PLANETPHARMA DISTRI UE HORS FR;PIK;8099452;ARTEMETHER UBI 80MG AMP INJ B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054484;BENZATHINE BENZYLPENI UBI 2,4MUI IM B/1;2,53;395;0;156.0;50;207;225;128;63;92;179
PLANETPHARMA DISTRI UE HORS FR;DKR;8054484;BENZATHINE BENZYLPENI UBI 2,4MUI IM B/1;0,00;0;1440;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054484;BENZATHINE BENZYLPENI UBI 2,4MUI IM B/1;2,36;453;0;191.0;120;243;165;373;227;125;201
PLANETPHARMA DISTRI UE HORS FR;LGA;8054484;BENZATHINE BENZYLPENI UBI 2,4MUI IM B/1;1,97;360;0;182.0;34;215;174;137;124;177;405
PLANETPHARMA DISTRI UE HORS FR;PIK;8054484;BENZATHINE BENZYLPENI UBI 2,4MUI IM B/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054515;CIPROFLOXACINE UBI 100MG SOL INJ F/50ML;2,73;3920;0;1434.0;262;1414;1849;1629;1126;994;952
PLANETPHARMA DISTRI UE HORS FR;DKR;8054515;CIPROFLOXACINE UBI 100MG SOL INJ F/50ML;0,00;0;2940;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054515;CIPROFLOXACINE UBI 100MG SOL INJ F/50ML;1,29;606;0;470.0;254;963;646;207;232;193;213
PLANETPHARMA DISTRI UE HORS FR;LGA;8054515;CIPROFLOXACINE UBI 100MG SOL INJ F/50ML;1,40;280;0;199.0;15;140;285;83;96;71;78
PLANETPHARMA DISTRI UE HORS FR;PIK;8054515;CIPROFLOXACINE UBI 100MG SOL INJ F/50ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054171;CIPROFLOXACINE UBI 750MG CPR 10 BL 10;1,40;428;0;304.0;112;264;251;202;296;275;394
PLANETPHARMA DISTRI UE HORS FR;DKR;8054171;CIPROFLOXACINE UBI 750MG CPR 10 BL 10;0,00;0;1152;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054171;CIPROFLOXACINE UBI 750MG CPR 10 BL 10;1,23;491;0;398.0;101;498;487;293;370;225;174
PLANETPHARMA DISTRI UE HORS FR;LGA;8054171;CIPROFLOXACINE UBI 750MG CPR 10 BL 10;1,70;135;0;79.0;45;62;75;58;59;60;64
PLANETPHARMA DISTRI UE HORS FR;PIK;8054171;CIPROFLOXACINE UBI 750MG CPR 10 BL 10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;3000000460764;CLOTRIMAZOLE UBI 1% CR T/20G B/12;1,57;34;0;21.0;-1;32;17;6;13;9;17
PLANETPHARMA DISTRI UE HORS FR;DKR;3000000460764;CLOTRIMAZOLE UBI 1% CR T/20G B/12;0,00;0;126;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;3000000460764;CLOTRIMAZOLE UBI 1% CR T/20G B/12;2,86;26;0;9.0;6;14;26;7;10;5;7
PLANETPHARMA DISTRI UE HORS FR;LGA;3000000460764;CLOTRIMAZOLE UBI 1% CR T/20G B/12;2,48;18;0;7.0;4;13;11;2;10;4;5
PLANETPHARMA DISTRI UE HORS FR;PIK;3000000460764;CLOTRIMAZOLE UBI 1% CR T/20G B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;3000000889237;CLOTRIMAZOLE UBI 200MG CPR VAG/10 BT/3;119,29;507;0;4.0;1;9;42;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DKR;3000000889237;CLOTRIMAZOLE UBI 200MG CPR VAG/10 BT/3;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;3000000889237;CLOTRIMAZOLE UBI 200MG CPR VAG/10 BT/3;18,62;90;0;4.0;12;29;29;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;LGA;3000000889237;CLOTRIMAZOLE UBI 200MG CPR VAG/10 BT/3;81,60;68;0;0.0;2;6;4;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;PIK;3000000889237;CLOTRIMAZOLE UBI 200MG CPR VAG/10 BT/3;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054260;COTRIMOXAZOL UBI 480MG/5ML PDR SUSP100ML;2,19;1466;0;670.0;286;1031;1521;789;835;555;694
PLANETPHARMA DISTRI UE HORS FR;DKR;8054260;COTRIMOXAZOL UBI 480MG/5ML PDR SUSP100ML;0,00;0;4970;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054260;COTRIMOXAZOL UBI 480MG/5ML PDR SUSP100ML;1,67;1109;0;665.0;254;1109;1186;1075;960;653;390
PLANETPHARMA DISTRI UE HORS FR;LGA;8054260;COTRIMOXAZOL UBI 480MG/5ML PDR SUSP100ML;1,89;680;0;359.0;129;734;875;496;269;197;240
PLANETPHARMA DISTRI UE HORS FR;PIK;8054260;COTRIMOXAZOL UBI 480MG/5ML PDR SUSP100ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054248;COTRIMOXAZOLE FORT UBI 960MG CPR 10BL10;3,00;1366;0;455.0;191;563;671;535;499;434;424
PLANETPHARMA DISTRI UE HORS FR;DKR;8054248;COTRIMOXAZOLE FORT UBI 960MG CPR 10BL10;0,00;0;1350;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054248;COTRIMOXAZOLE FORT UBI 960MG CPR 10BL10;3,61;1145;0;317.0;135;418;497;524;386;315;287
PLANETPHARMA DISTRI UE HORS FR;LGA;8054248;COTRIMOXAZOLE FORT UBI 960MG CPR 10BL10;3,62;130;0;35.0;38;45;95;59;34;29;34
PLANETPHARMA DISTRI UE HORS FR;PIK;8054248;COTRIMOXAZOLE FORT UBI 960MG CPR 10BL10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054254;COTRIMOXAZOLE UBI 480MG CPR 10BL10;2,35;6650;0;2835.0;1491;3821;4599;3420;3531;3453;2215
PLANETPHARMA DISTRI UE HORS FR;DKR;8054254;COTRIMOXAZOLE UBI 480MG CPR 10BL10;0,00;990;13050;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054254;COTRIMOXAZOLE UBI 480MG CPR 10BL10;2,16;7915;0;3666.0;1446;4553;6400;5156;5813;3750;2888
PLANETPHARMA DISTRI UE HORS FR;LGA;8054254;COTRIMOXAZOLE UBI 480MG CPR 10BL10;3,03;4457;0;1469.0;701;2175;2812;2258;1535;1111;920
PLANETPHARMA DISTRI UE HORS FR;PIK;8054254;COTRIMOXAZOLE UBI 480MG CPR 10BL10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;3000000889206;DESLORATADINE UBI 0,5MG/ML SOL BUV/60ML;110,80;2807;0;25.0;25;75;229;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DKR;3000000889206;DESLORATADINE UBI 0,5MG/ML SOL BUV/60ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;3000000889206;DESLORATADINE UBI 0,5MG/ML SOL BUV/60ML;5,85;277;0;47.0;51;306;262;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;LGA;3000000889206;DESLORATADINE UBI 0,5MG/ML SOL BUV/60ML;87,78;395;0;4.0;0;11;43;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;PIK;3000000889206;DESLORATADINE UBI 0,5MG/ML SOL BUV/60ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8099512;DICLOFENAC UBI 75MG/3ML AMPINJ 10 BT 10;0,00;0;0;77.0;0;37;186;70;69;70;55
PLANETPHARMA DISTRI UE HORS FR;DKR;8099512;DICLOFENAC UBI 75MG/3ML AMPINJ 10 BT 10;0,00;0;1026;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8099512;DICLOFENAC UBI 75MG/3ML AMPINJ 10 BT 10;0,00;0;0;76.0;0;62;105;44;95;40;70
PLANETPHARMA DISTRI UE HORS FR;LGA;8099512;DICLOFENAC UBI 75MG/3ML AMPINJ 10 BT 10;0,00;0;0;65.0;0;53;167;58;65;45;46
PLANETPHARMA DISTRI UE HORS FR;PIK;8099512;DICLOFENAC UBI 75MG/3ML AMPINJ 10 BT 10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;3000000889213;ESOMEPRAZOLE UBI 40MG CPR 10 BL 10;71,37;452;0;6.0;0;59;17;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DKR;3000000889213;ESOMEPRAZOLE UBI 40MG CPR 10 BL 10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;3000000889213;ESOMEPRAZOLE UBI 40MG CPR 10 BL 10;111,53;158;0;1.0;1;14;3;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;LGA;3000000889213;ESOMEPRAZOLE UBI 40MG CPR 10 BL 10;135,43;79;0;0.0;2;4;3;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;PIK;3000000889213;ESOMEPRAZOLE UBI 40MG CPR 10 BL 10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8099529;FERRIC CITR AMM UBI 160MG/15ML SP/200ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DKR;8099529;FERRIC CITR AMM UBI 160MG/15ML SP/200ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8099529;FERRIC CITR AMM UBI 160MG/15ML SP/200ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;LGA;8099529;FERRIC CITR AMM UBI 160MG/15ML SP/200ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;PIK;8099529;FERRIC CITR AMM UBI 160MG/15ML SP/200ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054047;IBUPROFENE UBI  400MG CPR 10 BL 10;0,87;3987;0;4603.0;1444;6599;6310;4729;4883;4734;3923
PLANETPHARMA DISTRI UE HORS FR;DKR;8054047;IBUPROFENE UBI  400MG CPR 10 BL 10;1080,00;90;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054047;IBUPROFENE UBI  400MG CPR 10 BL 10;0,42;1473;0;3515.0;547;5783;5320;4118;3814;3696;2796
PLANETPHARMA DISTRI UE HORS FR;LGA;8054047;IBUPROFENE UBI  400MG CPR 10 BL 10;0,14;206;0;1454.0;537;2040;2553;1384;1149;1091;1142
PLANETPHARMA DISTRI UE HORS FR;PIK;8054047;IBUPROFENE UBI  400MG CPR 10 BL 10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054142;KETOPROFENE UBI 100MG CPR 10 BL 10;6,08;235;0;38.0;3;10;28;9;29;33;70
PLANETPHARMA DISTRI UE HORS FR;DKR;8054142;KETOPROFENE UBI 100MG CPR 10 BL 10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054142;KETOPROFENE UBI 100MG CPR 10 BL 10;5,59;55;0;9.0;0;12;14;9;11;9;12
PLANETPHARMA DISTRI UE HORS FR;LGA;8054142;KETOPROFENE UBI 100MG CPR 10 BL 10;0,00;0;0;10.0;21;39;2;5;15;10;9
PLANETPHARMA DISTRI UE HORS FR;PIK;8054142;KETOPROFENE UBI 100MG CPR 10 BL 10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;3000000460788;LIDOCAINE UBI 2% SOL INJ F/20ML;4,17;7059;0;1692.0;499;1593;2354;3608;2945;1178;1355
PLANETPHARMA DISTRI UE HORS FR;DKR;3000000460788;LIDOCAINE UBI 2% SOL INJ F/20ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;3000000460788;LIDOCAINE UBI 2% SOL INJ F/20ML;4,34;2805;0;645.0;101;1062;925;1064;1164;409;763
PLANETPHARMA DISTRI UE HORS FR;LGA;3000000460788;LIDOCAINE UBI 2% SOL INJ F/20ML;4,20;2180;0;519.0;151;431;1044;651;840;610;498
PLANETPHARMA DISTRI UE HORS FR;PIK;3000000460788;LIDOCAINE UBI 2% SOL INJ F/20ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;3000000460801;LOPERAMIDE UBI 2MG GEL 10 BL 10;3,66;471;0;128.0;40;134;207;147;158;277;73
PLANETPHARMA DISTRI UE HORS FR;DKR;3000000460801;LOPERAMIDE UBI 2MG GEL 10 BL 10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;3000000460801;LOPERAMIDE UBI 2MG GEL 10 BL 10;5,88;250;0;42.0;19;36;58;82;54;113;26
PLANETPHARMA DISTRI UE HORS FR;LGA;3000000460801;LOPERAMIDE UBI 2MG GEL 10 BL 10;5,22;130;0;24.0;9;39;32;40;14;69;11
PLANETPHARMA DISTRI UE HORS FR;PIK;3000000460801;LOPERAMIDE UBI 2MG GEL 10 BL 10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054053;MEBENDAZOLE UBI 100MG CPR 10 BL 6;2,87;855;0;297.0;179;315;386;492;258;340;357
PLANETPHARMA DISTRI UE HORS FR;DKR;8054053;MEBENDAZOLE UBI 100MG CPR 10 BL 6;6480,00;0;540;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054053;MEBENDAZOLE UBI 100MG CPR 10 BL 6;3,46;120;0;34.0;9;25;30;21;28;33;17
PLANETPHARMA DISTRI UE HORS FR;LGA;8054053;MEBENDAZOLE UBI 100MG CPR 10 BL 6;2,39;163;0;68.0;17;65;80;42;42;70;87
PLANETPHARMA DISTRI UE HORS FR;PIK;8054053;MEBENDAZOLE UBI 100MG CPR 10 BL 6;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054277;MEBENDAZOLE UBI 100MG/5ML PDRE SUSP/30ML;5,46;2954;0;541.0;146;402;271;266;77;157;297
PLANETPHARMA DISTRI UE HORS FR;DKR;8054277;MEBENDAZOLE UBI 100MG/5ML PDRE SUSP/30ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054277;MEBENDAZOLE UBI 100MG/5ML PDRE SUSP/30ML;4,41;841;0;190.0;22;131;449;110;236;173;141
PLANETPHARMA DISTRI UE HORS FR;LGA;8054277;MEBENDAZOLE UBI 100MG/5ML PDRE SUSP/30ML;1,17;76;0;65.0;32;58;79;77;78;44;80
PLANETPHARMA DISTRI UE HORS FR;PIK;8054277;MEBENDAZOLE UBI 100MG/5ML PDRE SUSP/30ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054521;METRONIDAZOL UBI 125MG/5ML PDR SUSP100ML;0,00;0;0;616.0;52;1048;1273;429;634;255;335
PLANETPHARMA DISTRI UE HORS FR;DKR;8054521;METRONIDAZOL UBI 125MG/5ML PDR SUSP100ML;0,00;0;8750;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054521;METRONIDAZOL UBI 125MG/5ML PDR SUSP100ML;0,22;263;0;1215.0;1069;1194;4123;979;2899;889;241
PLANETPHARMA DISTRI UE HORS FR;LGA;8054521;METRONIDAZOL UBI 125MG/5ML PDR SUSP100ML;0,82;280;0;342.0;0;640;882;343;186;104;215
PLANETPHARMA DISTRI UE HORS FR;PIK;8054521;METRONIDAZOL UBI 125MG/5ML PDR SUSP100ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054076;METRONIDAZOLE UBI 250MG CPR 100 BL 10;3,07;107;0;34.0;12;0;28;23;30;14;25
PLANETPHARMA DISTRI UE HORS FR;DKR;8054076;METRONIDAZOLE UBI 250MG CPR 100 BL 10;0,00;0;72;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054076;METRONIDAZOLE UBI 250MG CPR 100 BL 10;2,75;112;0;40.0;6;13;18;39;41;22;34
PLANETPHARMA DISTRI UE HORS FR;LGA;8054076;METRONIDAZOLE UBI 250MG CPR 100 BL 10;2,23;47;0;21.0;1;14;18;11;18;16;24
PLANETPHARMA DISTRI UE HORS FR;PIK;8054076;METRONIDAZOLE UBI 250MG CPR 100 BL 10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8054509;METRONIDAZOLE UBI 500MG SOL INJ F/100ML;1,34;5019;0;3759.0;937;2934;2812;2386;4129;1939;3677
PLANETPHARMA DISTRI UE HORS FR;DKR;8054509;METRONIDAZOLE UBI 500MG SOL INJ F/100ML;0,00;5952;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8054509;METRONIDAZOLE UBI 500MG SOL INJ F/100ML;1,94;3440;0;1772.0;322;929;1551;917;1660;1004;2208
PLANETPHARMA DISTRI UE HORS FR;LGA;8054509;METRONIDAZOLE UBI 500MG SOL INJ F/100ML;1,29;1467;0;1136.0;61;504;890;535;306;456;1599
PLANETPHARMA DISTRI UE HORS FR;PIK;8054509;METRONIDAZOLE UBI 500MG SOL INJ F/100ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;3000000460757;NYSTATINE UBI 100000UI/ML SUSP BUV F30ML;2,12;938;0;442.0;322;325;588;286;476;399;426
PLANETPHARMA DISTRI UE HORS FR;DKR;3000000460757;NYSTATINE UBI 100000UI/ML SUSP BUV F30ML;0,00;0;960;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;3000000460757;NYSTATINE UBI 100000UI/ML SUSP BUV F30ML;2,37;916;0;386.0;109;434;569;261;476;289;346
PLANETPHARMA DISTRI UE HORS FR;LGA;3000000460757;NYSTATINE UBI 100000UI/ML SUSP BUV F30ML;3,04;646;0;212.0;61;246;265;174;196;158;165
